movie_name,name,review,rating,date
avengers_endgame,Anupama Chopra,Avengers: Endgame makes you keenly aware of the passage of this time.,4/5,"April 26, 2019"
avengers_endgame,Achara Kirk,"Emotionally satisfying, with lots of surprises...it wasn't just a good comic-book movie, just a good Marvel movie, but a genuinely full-stop good movie.",na,"April 26, 2019"
avengers_endgame,Jaby Koay,Very much worth the wait. That's all I need to say.,na,"April 26, 2019"
avengers_endgame,Mike McGranaghan,"Superhero adventures are the predominant films of our time, and this one easily stands as the most significant.",4/4,"April 26, 2019"
avengers_endgame,Martin Thomas,"It's fun. You're not watching Shakespeare, remember...these guys have really done something with the superhero movie.",na,"April 26, 2019"
avengers_endgame,Korey Coleman,"A movie with just so many great parts to it. I guarantee later, if part of it comes on, you'll stick around to watch the whole thing.",na,"April 26, 2019"
avengers_endgame,Chris Stuckmann,A rousing finale. Epic in scale and in heart.,A-,"April 26, 2019"
avengers_endgame,Mark Ellis,There's a lot of research to do. But it's fun homework.,4.75/5,"April 26, 2019"
avengers_endgame,Kristian Harloff,"If you're a fan of these movies, I think you're going to be satisfied. It's a satisfying ending to this phase.",4.4/5,"April 26, 2019"
avengers_endgame,Mathew DeKinder,"The Avengers as we know them will never reassemble and, in their wake, superhero movies will never be the same again.",4/5,"April 26, 2019"
avengers_endgame,Sean Fennessey,"At its outset, Endgame is a dour bit of rockism-a testament to the power of earnest storytelling.",na,"April 26, 2019"
avengers_endgame,Devesh Sharma,"The film has Marvel bending, breaking their own rules. It's a bold move and should hopefully pay off.",4.5/5,"April 26, 2019"
avengers_endgame,Eric D. Snider,"Kudos to directors Anthony and Joe Russo just for keeping things organized, let alone coherent, which they also manage.",B,"April 26, 2019"
avengers_endgame,Randall King,There is lots to love here: the way Downey balances acerbic wit and heartfelt feeling. The way Ruffalo somehow manages to invest Hulk/Banner with warmth. Evans' all-American sincerity.,3.5/5,"April 26, 2019"
avengers_endgame,John Urbancich,"Thank goodness for some fine ol' trademark, avenging humor saving the day and carrying us through much of the weltschmerz with almost a full two hours remaining in this really big show.",3/5,"April 26, 2019"
avengers_endgame,Annlee Ellingson,"A sobering, galvanizing tribute to the sprawling franchise and especially the superheroes who anchor it.",na,"April 26, 2019"
avengers_endgame,Melissa Leon,"Suffice to say that Endgame lives up to its promise as a gratifying, if bittersweet goodbye to modern cinema's biggest superheroes.",na,"April 26, 2019"
avengers_endgame,Ronak Kotecha,"For the non-fans, the film's explanatory tone might come across as a speed breaker at times, but for the fans, the same invokes hope and excitement, leading to constant gasps and howls.",4.5/5,"April 26, 2019"
avengers_endgame,Rashid Irani,t's really long; three hours long. There is a bit too much time travel. But overall it's just the kind of extravaganza you'd expect.,4/5,"April 26, 2019"
avengers_endgame,Huw Fullerton,"Endgame is hugely ambitious, ridiculous, over-the-top superhero filmmaking and I loved it.",4/5,"April 26, 2019"
avengers_endgame,Millicent Thomas,"Endgame feels like a victory lap. It is a means of catharsis and a release for fans who have held their breath, awaiting the fate of their favourite heroes.",5/5,"April 26, 2019"
avengers_endgame,Akhil Arora,"Avengers: Endgame will alternately make you shed tears, giddy at the possibilities, excited for what's coming, whoop when you witness it, and nostalgic for the MCU past.",na,"April 26, 2019"
avengers_endgame,Kevin Maher,"It's overdone and bombastic. A fitting end, in other words, to a franchise cycle of insatiable commercial ambition...and thundering creative swagger.",4/5,"April 26, 2019"
avengers_endgame,Michael Smith,"""Avengers: Endgame"" is a classy end to a collection of films, but also one that makes the future of new Marvel movies look so bright that you can't help but smile.",3.5/4,"April 26, 2019"
avengers_endgame,Abbie Bernstein,"Avengers: Endgame succeeds in delivering both the epic scope such a finale demands, and the personal touches that have made the whole franchise so winning.",A-,"April 26, 2019"
avengers_endgame,Rob Carnevale,Avengers: Endgame is a cinematic achievement unlike any other. And it is a gift... a thank you to those fans who have taken the journey.,5/5,"April 26, 2019"
avengers_endgame,Ray Pride,"Proud postures alternate with callbacks and climaxes and sniffly tear-tugs and lots of that wacky, weightless Marvel verbal humor... telegraphic jolts of joy for those who [ingested] the prior 2,299 minutes of the ""Universe"" entire.",na,"April 26, 2019"
avengers_endgame,Christopher Lloyd,"A somewhat disjointed by satisfying conclusion to the first generation of Marvel films, filled with dashing spectacle and quiet character moments.",4.5/5,"April 26, 2019"
avengers_endgame,Kiko Martinez,Talk about a curtain call.,3/5,"April 26, 2019"
avengers_endgame,Mae Abdulbaki,"'Avengers: Endgame' is a well executed story that centers its characters and their journeys, while providing some of the best action sequences the MCU has ever had.",4.5/5,"April 26, 2019"
avengers_endgame,TK Burton,Endgame is not flawless... But goddamn if it still isn't great.,na,"April 26, 2019"
avengers_endgame,Christopher Machell,"This is fan service elevated into an art form, transcending winking self-aggrandisement to become something of a reflection on the past eleven years, a chugging, tooting, spectacular train of a franchise, careering indefinitely forward.",4/5,"April 26, 2019"
avengers_endgame,James Verniere,"Not terrible, sometimes fun, long, dark, dim and predictable.",B-,"April 26, 2019"
avengers_endgame,Walter Chaw,"In other words, without a diversity of voices, what are doubtless good intentions feel like paternalistic tokenism. It wouldn't be as frustrating if the solution weren't obvious.",2.5/4,"April 26, 2019"
avengers_endgame,Richard Trenholm,"Spoiler-filled review: Endgame begins and ends with quiet, intimate moments. And it's that sense of intimacy that makes this galaxy-spanning blockbuster such a triumph.",na,"April 26, 2019"
avengers_endgame,Sheraz Farooqi,Avengers: Endgame culminates the MCU with a swan song that celebrates its rich history and provides a heartfelt conclusion 22 films in the making.,4.5/5,"April 26, 2019"
avengers_endgame,Armond White,"Endgame's three-hour length suggests profundity, but each bout of knuckle-busting between the specially gifted vigilantes and the demonic Thanos either panders or, at best, is merely redundant.",na,"April 26, 2019"
avengers_endgame,Piers Marchant,"In producing a film as affecting and carefully crafted as this, Marvel is bestowing upon their audience the fulfilling sense that their love of these stories isn't just childish, escapist nerdism.",na,"April 26, 2019"
avengers_endgame,Anne Brodie,"Faithful to its core, dense and rich, nostalgic and yet new, it reaches far and succeeds with all the elements the fans will love.",na,"April 26, 2019"
avengers_endgame,Allyson Johnson,Purposeful chaos with a sleek finesse.,8/10,"April 26, 2019"
avengers_endgame,Dwight Brown,"Avengers: Endgame should make a lot of people happy for about three hours and one minute, solid. It's all that audiences could have possibly hoped for.",na,"April 26, 2019"
avengers_endgame,Andrea Chase,"The characters, and the actors playing them, make this an exercise in pure popcorn fantasy doused in just enough sentiment to keep us engaged between wisecracks and yet another eye-popping effect.",4/5,"April 26, 2019"
avengers_endgame,Bob Chipman,"There is, however, a boldness to the way the film attempts and succeeds in making a fantasy about unwinding the end of the world that's really about the fact that everyone still has to deal with having lived through it.",8/10,"April 26, 2019"
avengers_endgame,Alex Doenau,"It would be accurate to say that a lot of the film is designed for crowd-pleasing, but that is nowhere near saying that it panders to fans. The film celebrates and revels in the franchise without seeming self-indulgent.",na,"April 26, 2019"
avengers_endgame,Rubén Rosario,"The pieces may all fit together like a mammoth jigsaw puzzle, but what's sorely lacking is spontaneity, that final-chapter frisson of anything-goes tension.",na,"April 26, 2019"
avengers_endgame,Alci Rengifo,For now this film delivers the popcorn experience devotees have anxiously waited for. General audiences can also bask in the fun and glory.,na,"April 26, 2019"
avengers_endgame,Bill Arceneaux,"Two and a half hours of plot for thirty minutes of magically divine statuesque iconography that's, surprisingly, worth the seat.",4/5,"April 26, 2019"
avengers_endgame,Adam Kempenaar,The MCU has generally successfully balanced planetary and personal stakes. Endgame is a worthy culmination of that storytelling approach.,4/5,"April 26, 2019"
avengers_endgame,Matt Hudson,Not as visceral or intense as Infinity War - and not entirely satisfying - but there's still plenty to get excited about.,7.5/10,"April 26, 2019"
avengers_endgame,Johnny Gayzmonic,You know things are pretty damn serious when Captain America starts swearing.,8/10,"April 26, 2019"
avengers_endgame,Wendy Shreve,"Avengers: Endgame dazzles, frazzles, exasperates but never relents.",na,"April 26, 2019"
avengers_endgame,Phil Villarreal,A masterful bombardment of everything that has made the Marvel Cinematic Universe films so impactful.,4/4,"April 26, 2019"
avengers_endgame,Mario Alegre,"Fan service is the main course in the latest MCU extravaganza. Endgame revels in Marvel knowledge, and after 11 years and 22 films, most fans will be more than happy to indulge in it. [Full Review in Spanish]",4/5,"April 26, 2019"
avengers_endgame,Jared Mobarak,"The resulting chaos is still punctuated by the suspense, melodrama, and heroism necessary to provide gratifying closure to one of cinema's greatest serial storytelling feats.",B-,"April 26, 2019"
avengers_endgame,Kate Sánchez,"Overall, Avengers: Endgameis an unflinching and beautiful love letter to both comic books and the fans who have sustained the MCU.",10/10,"April 26, 2019"
